,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,cve_est,cve_mun,Cluster_km,Cluster_birch
29730,3,3,1,1,1,1,2,3,1,1,14,101,0,1
29731,5,3,1,1,1,1,1,4,1,1,14,101,0,1
29732,1,3,1,1,1,1,2,3,1,1,14,101,0,1
29733,2,3,1,1,1,1,1,7,1,1,14,101,0,1
29734,3,3,1,1,1,1,1,8,1,1,14,101,0,1
29735,4,3,1,1,1,1,2,4,1,1,14,101,0,1
29736,5,2,1,1,1,1,1,3,1,1,14,101,0,1
29737,2,3,1,1,1,1,1,4,1,1,14,101,0,1
29738,3,3,1,1,1,1,1,3,1,1,14,101,0,1
29739,4,2,1,1,1,1,1,4,1,1,14,101,0,1
29740,5,3,1,1,1,1,2,3,1,1,14,101,0,1
29741,1,2,1,1,1,1,2,1,1,1,14,101,0,1
29742,2,2,1,1,1,2,2,3,1,1,14,101,0,1
29743,3,1,1,1,1,1,1,2,1,1,14,101,0,1
29744,4,2,1,1,1,1,2,11,2,2,14,101,0,1
29745,5,3,1,2,1,1,1,5,1,1,14,101,0,1
29746,1,2,1,1,1,1,2,3,1,1,14,101,0,1
29747,2,3,1,1,1,1,2,4,1,1,14,101,0,1
29748,3,3,1,1,1,1,1,7,1,1,14,101,0,1
29749,5,2,2,1,1,1,2,2,1,1,14,101,0,1
29750,2,2,1,1,1,1,1,6,1,1,14,101,0,1
29751,3,3,1,1,1,1,1,3,1,1,14,101,0,1
29752,4,3,1,1,1,1,1,4,1,1,14,101,0,1
29753,5,3,1,1,1,1,1,3,1,1,14,101,0,1
29754,1,3,1,1,1,1,2,3,1,1,14,101,0,1
29755,2,3,1,1,1,1,1,7,1,1,14,101,0,1
29756,5,1,2,2,1,1,1,4,1,1,14,101,0,1
29757,1,3,1,1,1,1,1,2,1,1,14,101,0,1
29758,2,3,1,1,1,1,1,3,1,1,14,39,0,1
29759,3,3,1,1,1,1,1,4,1,1,14,39,0,1
29760,4,3,1,1,1,1,1,3,1,1,14,39,0,1
29761,1,3,1,1,1,1,1,2,1,1,14,39,0,1
29762,2,2,1,1,1,1,1,4,1,1,14,39,0,1
29763,3,3,1,1,1,1,1,2,1,1,14,39,0,1
29764,4,3,1,1,1,1,1,3,1,1,14,39,0,1
29765,5,3,1,1,1,1,1,6,1,1,14,39,0,1
29766,1,3,1,1,1,1,1,5,1,1,14,39,0,1
29767,2,3,1,1,1,1,1,4,1,1,14,39,0,1
29768,3,3,1,1,1,1,1,4,1,1,14,39,0,1
29769,4,3,1,1,1,1,1,3,1,1,14,39,0,1
29770,5,3,1,1,1,1,1,5,1,1,14,39,0,1
29771,1,3,1,1,1,1,1,1,1,1,14,39,0,1
29772,2,3,1,1,1,1,1,8,1,1,14,39,0,1
29773,3,3,1,1,1,1,1,4,1,1,14,39,0,1
29774,4,3,1,1,1,1,1,3,1,1,14,39,0,1
29775,5,3,1,1,1,1,1,5,1,1,14,39,0,1
29776,1,3,1,1,1,1,2,3,1,1,14,39,0,1
29777,2,3,1,1,1,1,1,7,1,1,14,39,0,1
29778,3,3,1,1,1,1,1,3,1,1,14,39,0,1
29779,4,3,1,1,1,1,1,4,1,1,14,39,0,1
29780,5,3,1,1,1,1,1,6,1,1,14,39,0,1
29781,1,3,1,1,1,1,2,1,1,1,14,39,0,1
29782,2,3,1,1,1,1,1,3,1,1,14,39,0,1
29783,3,3,1,1,1,1,2,2,1,1,14,39,0,1
29784,4,3,1,1,1,1,1,6,1,1,14,39,0,1
29785,5,3,1,1,1,1,1,4,1,1,14,39,0,1
29786,1,3,1,1,1,1,1,4,1,1,14,39,0,1
29787,2,3,1,1,1,1,2,8,1,1,14,39,0,1
29788,3,3,1,1,1,1,1,2,1,1,14,39,0,1
29789,4,3,1,1,1,1,1,12,1,1,14,39,0,1
29790,1,3,1,1,1,1,1,5,1,1,14,39,0,1
29791,2,3,1,1,1,1,1,5,1,1,14,39,0,1
29792,3,3,1,1,1,1,1,3,1,1,14,39,0,1
29793,4,3,1,1,1,1,1,7,1,1,14,39,0,1
29794,1,3,1,1,1,1,1,3,1,1,14,39,0,1
29795,3,3,1,1,1,1,1,4,1,1,14,39,0,1
29796,4,3,1,1,1,1,1,3,1,1,14,39,0,1
29797,5,3,1,1,1,1,1,5,1,1,14,39,0,1
29798,1,3,1,1,1,1,1,5,1,1,14,39,0,1
29799,1,3,1,1,1,1,1,2,1,1,14,98,0,1
29800,2,3,1,1,1,1,1,3,1,1,14,98,0,1
29801,4,3,1,1,1,1,1,4,1,1,14,98,0,1
29802,5,2,1,1,1,1,1,7,1,1,14,98,0,1
29803,1,2,1,1,1,1,1,7,1,1,14,98,0,1
29804,2,2,1,1,1,1,1,6,2,2,14,98,0,1
29805,3,3,1,1,1,1,1,4,1,1,14,98,0,1
29806,4,3,1,1,1,1,2,3,1,1,14,98,0,1
29807,5,3,1,1,1,2,1,7,1,1,14,98,0,1
29808,1,3,1,5,1,2,2,6,1,1,14,98,0,1
29809,2,2,1,2,1,1,1,5,1,1,14,98,0,1
29810,3,2,2,5,1,1,1,4,1,1,14,98,0,1
29811,5,2,2,5,1,2,2,7,1,1,14,98,0,1
29812,1,3,1,1,1,1,2,7,1,1,14,98,0,1
29813,2,3,1,1,1,1,2,1,1,1,14,98,0,1
29814,3,3,1,1,1,1,1,2,1,1,14,98,0,1
29815,4,3,1,1,1,1,1,4,1,1,14,98,0,1
29816,5,3,1,1,1,1,1,13,1,1,14,98,0,1
29817,1,2,1,1,1,1,1,5,1,1,14,98,0,1
29818,2,2,1,1,1,1,2,2,1,1,14,98,0,1
29819,3,2,1,1,1,1,2,8,1,1,14,98,0,1
29820,4,2,1,1,1,1,1,4,1,1,14,98,0,1
29821,5,2,1,1,1,1,1,5,1,1,14,98,0,1
29822,1,3,1,1,1,1,1,4,1,1,14,98,0,1
29823,2,2,1,2,1,1,1,4,1,1,14,98,0,1
29824,4,3,1,1,1,1,2,6,1,1,14,98,0,1
29825,5,3,1,1,1,1,1,3,1,1,14,98,0,1
29826,2,3,1,1,1,1,1,1,1,1,14,98,0,1
29827,4,3,1,1,1,1,1,4,1,1,14,98,0,1
29828,5,3,1,1,1,1,1,4,1,1,14,98,0,1
29829,1,2,1,1,1,1,1,8,2,2,14,98,0,1
29830,2,2,1,1,1,1,2,4,1,1,14,98,0,1
29831,3,3,1,1,1,1,1,3,1,1,14,98,0,1
29832,4,2,1,1,1,2,1,5,1,1,14,98,0,1
29833,5,3,1,1,1,1,1,2,1,1,14,98,0,1
29834,1,1,1,1,1,2,2,2,1,1,14,98,0,1
29835,2,2,1,1,1,1,1,9,1,1,14,98,0,1
29836,3,2,1,3,1,1,1,6,1,1,14,98,0,1
29837,5,3,1,1,1,1,1,5,1,1,14,101,0,1
29838,1,3,1,1,1,1,1,2,1,1,14,120,0,1
29839,2,3,1,1,1,1,1,3,1,1,14,120,0,1
29840,3,3,1,1,1,1,1,2,1,1,14,120,0,1
29841,4,3,1,1,1,1,1,4,1,1,14,120,0,1
29842,5,3,1,1,1,1,1,1,1,1,14,120,0,1
29843,2,3,1,1,1,1,1,1,1,1,14,120,0,1
29844,3,3,1,1,1,1,1,3,1,1,14,120,0,1
29845,5,3,1,1,1,1,1,3,1,1,14,120,0,1
29846,1,3,1,1,1,1,2,3,2,2,14,120,0,1
29847,3,2,1,1,1,1,1,5,1,1,14,120,0,1
29848,4,3,1,1,1,1,1,1,1,1,14,120,0,1
29849,5,3,1,1,1,1,1,3,1,1,14,120,0,1
29850,1,3,1,1,1,1,2,4,1,1,14,120,0,1
29851,2,3,1,1,1,1,1,4,1,1,14,120,0,1
29852,3,3,1,1,1,1,1,4,1,1,14,120,0,1
29853,5,3,1,1,1,1,1,4,1,1,14,120,0,1
29854,1,3,2,1,1,2,2,1,1,1,14,120,0,1
29855,2,3,1,1,1,1,1,4,1,1,14,120,0,1
29856,3,3,1,1,1,1,1,4,1,1,14,120,0,1
29857,4,3,1,1,1,1,1,4,1,1,14,120,0,1
29858,5,3,1,1,1,1,1,2,1,1,14,120,0,1
29859,1,2,1,1,1,2,2,3,1,1,14,120,0,1
29860,2,2,1,1,1,2,1,7,1,1,14,120,0,1
29861,3,2,2,1,1,2,1,3,1,1,14,120,0,1
29862,4,2,1,1,1,1,2,4,1,1,14,120,0,1
29863,5,3,1,1,1,1,1,8,1,1,14,120,0,1
29864,1,2,1,1,1,1,1,3,1,1,14,120,0,1
29865,2,3,1,1,1,1,1,7,1,1,14,120,0,1
29866,3,1,1,1,1,1,1,6,1,1,14,120,0,1
29867,4,3,1,1,1,2,1,5,1,1,14,120,0,1
29868,5,2,1,1,1,1,2,2,1,1,14,120,0,1
29869,1,3,1,1,1,1,1,4,1,1,14,120,0,1
29870,2,3,1,1,1,2,2,5,1,1,14,120,0,1
29871,3,3,2,1,1,1,1,5,1,1,14,120,0,1
29872,4,3,1,1,1,1,1,13,2,2,14,120,0,1
29873,5,3,5,1,1,1,2,3,2,2,14,120,0,1
29874,2,3,1,1,1,1,1,1,1,1,14,120,0,1
29875,3,3,1,1,1,1,2,8,1,1,14,120,0,1
29876,2,3,1,1,1,1,1,4,1,1,14,39,0,1
29877,3,3,1,1,1,1,1,3,1,1,14,39,0,1
29878,5,3,1,1,1,1,1,5,1,1,14,39,0,1
29879,1,3,1,1,1,1,1,6,1,1,14,39,0,1
29880,2,3,1,1,1,1,1,3,1,1,14,39,0,1
29881,3,3,1,1,1,1,1,4,1,1,14,39,0,1
29882,4,3,1,1,1,1,1,4,1,1,14,39,0,1
29883,1,3,1,1,1,1,1,2,1,1,14,39,0,1
29884,2,3,1,1,1,1,1,4,1,1,14,39,0,1
29885,3,3,1,1,1,1,1,6,1,1,14,39,0,1
29886,4,3,1,1,1,1,1,3,1,1,14,39,0,1
29887,5,3,1,1,1,1,1,2,1,1,14,39,0,1
29888,1,3,1,1,1,1,2,1,1,1,14,39,0,1
29889,2,3,1,1,1,1,1,1,1,1,14,39,0,1
29890,3,3,1,1,1,1,1,2,1,1,14,39,0,1
29891,4,3,1,1,1,1,1,7,1,1,14,39,0,1
29892,5,3,1,1,1,1,1,2,1,1,14,39,0,1
29893,1,3,1,1,1,1,1,3,1,1,14,39,0,1
29894,2,3,1,1,1,1,1,5,1,1,14,39,0,1
29895,3,3,1,1,1,1,1,7,1,1,14,39,0,1
29896,4,3,1,1,1,1,1,4,1,1,14,39,0,1
29897,5,3,1,1,1,1,1,5,1,1,14,39,0,1
29898,2,3,1,1,1,1,1,4,1,1,14,39,0,1
29899,5,3,1,1,1,1,1,5,1,1,14,39,0,1
29900,1,3,1,1,1,1,1,5,1,1,14,39,0,1
29901,2,3,1,1,1,1,1,4,1,1,14,39,0,1
29902,3,3,1,1,1,1,1,3,1,1,14,39,0,1
29903,4,3,1,1,1,1,1,4,1,1,14,39,0,1
29904,5,3,1,1,1,1,1,3,1,1,14,39,0,1
29905,1,3,1,1,1,1,1,1,1,1,14,39,0,1
29906,2,3,1,1,1,1,1,6,1,1,14,39,0,1
29907,4,3,1,1,1,1,1,5,1,1,14,39,0,1
29908,5,3,1,1,1,1,1,7,2,2,14,39,0,1
29909,1,3,1,1,1,2,1,4,1,1,14,39,0,1
29910,3,2,1,1,1,1,1,3,1,1,14,39,0,1
29911,4,2,1,1,1,1,1,8,1,1,14,39,0,1
29912,4,3,1,1,1,1,2,3,1,1,14,98,0,1
29913,1,3,1,1,1,1,1,4,1,1,14,98,0,1
29914,2,2,1,1,1,1,1,6,1,1,14,98,0,1
29915,3,2,1,1,1,1,1,6,1,1,14,98,0,1
29916,4,3,1,1,1,1,1,5,1,1,14,98,0,1
29917,5,2,1,1,1,2,2,7,1,1,14,98,0,1
29918,1,3,1,1,1,1,1,4,1,1,14,98,0,1
29919,2,3,1,1,1,1,1,4,1,1,14,98,0,1
29920,4,3,1,1,1,1,2,2,1,1,14,98,0,1
29921,5,2,1,1,1,1,2,4,1,1,14,98,0,1
29922,1,3,1,1,1,1,1,4,1,1,14,98,0,1
29923,3,1,6,1,1,1,2,5,1,1,14,98,0,1
29924,5,3,1,1,1,1,1,5,1,1,14,98,0,1
29925,1,3,1,1,1,1,1,3,1,1,14,98,0,1
29926,2,2,1,1,1,1,1,2,1,1,14,98,0,1
29927,3,3,1,1,1,1,1,5,1,1,14,98,0,1
29928,4,3,1,1,1,1,1,8,1,1,14,98,0,1
29929,5,3,1,2,1,1,1,3,1,1,14,98,0,1
29930,1,2,2,2,1,1,2,3,1,1,14,98,0,1
29931,2,3,1,2,1,1,1,5,1,1,14,98,0,1
29932,3,3,1,2,1,1,1,4,1,1,14,98,0,1
29933,4,2,2,2,1,1,1,5,1,1,14,98,0,1
29934,1,3,1,1,1,1,1,2,1,1,14,98,0,1
29935,3,3,1,1,1,1,2,3,1,1,14,98,0,1
29936,5,3,1,1,1,1,2,2,1,1,14,98,0,1
29937,1,3,1,1,1,1,1,4,1,1,14,98,0,1
29938,2,3,1,1,1,1,1,3,1,1,14,98,0,1
29939,3,3,1,1,1,1,1,6,1,1,14,98,0,1
29940,4,3,1,1,1,1,1,2,1,1,14,98,0,1
29941,1,3,1,1,1,1,1,2,1,1,14,98,0,1
29942,2,3,1,1,1,1,1,2,1,1,14,98,0,1
29943,3,3,1,1,1,1,1,1,1,1,14,98,0,1
29944,4,3,1,1,1,1,1,4,1,1,14,98,0,1
29945,5,3,1,1,1,1,1,3,1,1,14,98,0,1
29946,4,2,2,1,1,1,2,8,1,1,14,120,0,1
29947,5,2,1,1,1,1,1,3,1,1,14,120,0,1
29948,1,3,1,1,1,1,1,6,1,1,14,120,0,1
29949,2,3,1,1,1,1,1,3,1,1,14,120,0,1
29950,3,3,1,1,1,1,1,3,1,1,14,120,0,1
29951,5,3,1,1,1,1,1,2,1,1,14,120,0,1
29952,1,3,1,1,1,1,1,4,1,1,14,120,0,1
29953,3,3,1,1,1,1,1,4,1,1,14,120,0,1
29954,4,3,1,1,1,1,1,4,1,1,14,120,0,1
29955,5,3,1,1,1,1,1,4,1,1,14,120,0,1
29956,1,3,1,1,1,1,1,4,1,1,14,120,0,1
29957,2,3,1,1,1,1,1,5,1,1,14,120,0,1
29958,4,3,1,1,1,1,1,6,1,1,14,120,0,1
29959,5,3,1,1,1,1,1,5,1,1,14,120,0,1
29960,1,3,1,1,1,1,1,2,1,1,14,120,0,1
29961,2,3,1,1,1,1,1,3,1,1,14,120,0,1
29962,3,3,1,1,1,1,1,3,1,1,14,120,0,1
29963,4,3,1,1,1,1,1,6,1,1,14,120,0,1
29964,1,3,1,1,1,1,1,4,1,1,14,120,0,1
29965,2,3,1,1,1,1,1,6,1,1,14,120,0,1
29966,3,3,1,1,1,1,1,4,1,1,14,120,0,1
29967,4,3,1,1,1,1,1,2,1,1,14,120,0,1
29968,1,3,1,1,1,1,1,2,1,1,14,120,0,1
29969,2,2,1,1,1,1,1,4,1,1,14,120,0,1
29970,3,3,1,1,1,1,1,5,1,1,14,120,0,1
29971,4,3,1,1,1,1,1,4,1,1,14,120,0,1
29972,1,3,1,1,1,1,1,4,1,1,14,120,0,1
29973,2,3,1,1,1,1,1,3,1,1,14,120,0,1
29974,5,3,1,1,1,1,1,3,1,1,14,120,0,1
29975,1,3,1,1,1,1,1,4,1,1,14,120,0,1
29976,2,3,1,1,1,1,1,5,1,1,14,120,0,1
29977,3,3,1,1,1,1,1,5,1,1,14,120,0,1
29978,5,3,1,1,1,1,1,7,1,1,14,120,0,1
29979,1,3,1,1,1,2,2,3,1,1,14,120,0,1
29980,2,3,1,1,1,1,1,7,1,1,14,120,0,1
29981,3,3,1,1,1,1,1,3,1,1,14,120,0,1
29982,4,2,1,1,1,1,1,6,1,1,14,120,0,1
29983,5,3,1,1,1,1,2,2,1,1,14,120,0,1
29984,5,2,1,1,1,1,2,2,1,1,14,39,0,1
29985,1,3,1,1,1,1,1,5,1,1,14,39,0,1
29986,2,3,1,1,1,1,1,5,1,1,14,39,0,1
29987,4,3,1,1,1,1,1,6,1,1,14,39,0,1
29988,5,2,1,1,1,1,2,2,1,1,14,39,0,1
29989,1,3,1,1,1,1,1,13,2,3,14,39,0,1
29990,2,2,1,1,1,1,1,6,1,1,14,39,0,1
29991,3,2,1,1,1,1,1,5,1,1,14,39,0,1
29992,4,3,1,1,1,1,2,1,1,1,14,39,0,1
29993,5,3,1,1,1,1,1,4,1,1,14,39,0,1
29994,1,2,1,1,1,1,1,2,1,1,14,39,0,1
29995,2,2,1,1,1,1,1,9,1,1,14,39,0,1
29996,4,3,1,1,1,1,1,4,1,1,14,39,0,1
29997,5,2,1,1,1,1,1,3,1,1,14,39,0,1
29998,1,3,1,1,1,2,2,2,1,1,14,39,0,1
29999,2,3,1,1,1,1,1,7,1,1,14,39,0,1
30000,3,3,1,1,1,1,1,6,1,1,14,39,0,1
30001,4,1,1,1,1,1,2,4,1,1,14,39,0,1
30002,5,3,1,1,1,1,1,5,1,1,14,39,0,1
30003,1,3,1,1,1,1,1,5,1,1,14,39,0,1
30004,2,3,1,1,1,1,1,2,1,1,14,39,0,1
30005,3,3,1,1,1,1,1,4,1,1,14,39,0,1
30006,4,2,1,1,1,1,1,10,2,3,14,39,0,1
30007,5,3,1,1,1,1,1,5,1,1,14,39,0,1
30008,1,3,1,1,1,1,1,7,1,1,14,67,0,1
30009,2,3,1,1,1,1,1,7,1,1,14,67,0,1
30010,3,2,1,1,1,1,2,1,1,1,14,67,0,1
30011,4,2,1,1,1,1,2,3,1,1,14,67,0,1
30012,5,3,1,1,1,1,1,6,1,1,14,67,0,1
30013,2,3,1,1,1,1,1,6,1,1,14,67,0,1
30014,4,3,1,1,1,1,2,2,1,1,14,67,0,1
30015,5,2,1,1,1,1,2,1,1,1,14,67,0,1
30016,2,3,1,1,1,1,2,1,1,1,14,67,0,1
30017,4,2,1,1,1,2,2,1,1,1,14,67,0,1
30018,5,3,1,1,1,1,1,3,1,1,14,67,0,1
30019,1,2,1,1,1,1,1,4,1,1,14,67,0,1
30020,2,2,1,1,1,1,2,1,1,1,14,67,0,1
30021,3,2,1,1,1,1,2,4,1,1,14,67,0,1
30022,4,3,1,1,1,1,1,2,1,1,14,67,0,1
30023,1,3,1,1,1,1,1,3,1,1,14,98,0,1
30024,2,3,1,1,1,1,1,1,1,1,14,98,0,1
30025,3,3,1,1,1,1,1,4,1,1,14,98,0,1
30026,4,3,1,1,1,1,1,3,1,1,14,98,0,1
30027,1,3,1,1,1,1,2,3,1,1,14,98,0,1
30028,2,3,1,1,1,1,1,4,1,1,14,98,0,1
30029,3,3,1,1,1,1,1,6,1,1,14,98,0,1
30030,4,3,1,1,1,1,1,4,1,1,14,98,0,1
30031,5,3,1,1,1,1,1,4,1,1,14,98,0,1
30032,1,3,1,1,1,1,1,4,1,1,14,98,0,1
30033,3,3,1,1,1,1,1,4,1,1,14,98,0,1
30034,4,3,1,1,1,1,2,4,1,1,14,98,0,1
30035,5,3,1,1,1,1,2,7,1,1,14,98,0,1
30036,1,3,1,1,1,1,1,4,1,1,14,98,0,1
30037,2,3,1,1,1,1,1,2,1,1,14,98,0,1
30038,3,3,1,1,1,1,1,3,1,1,14,98,0,1
30039,4,2,1,1,1,1,1,4,1,1,14,98,0,1
30040,5,3,1,1,1,1,1,7,1,1,14,98,0,1
30041,1,3,1,1,1,1,1,7,1,1,14,98,0,1
30042,2,3,1,1,1,1,1,6,1,1,14,98,0,1
30043,3,3,1,1,1,1,1,1,1,1,14,98,0,1
30044,4,3,1,1,1,1,1,7,1,1,14,98,0,1
30045,5,3,1,1,1,1,1,3,1,1,14,98,0,1
30046,1,3,1,1,1,1,2,2,1,1,14,98,0,1
30047,2,3,1,1,1,1,1,5,1,1,14,98,0,1
30048,3,3,1,1,1,1,1,2,1,1,14,98,0,1
30049,4,3,1,1,1,1,1,7,1,1,14,98,0,1
30050,1,3,1,1,1,1,1,4,1,1,14,98,0,1
30051,2,3,1,1,1,1,1,4,1,1,14,98,0,1
30052,3,3,1,1,1,1,2,5,1,1,14,98,0,1
30053,4,3,1,1,1,1,1,2,1,1,14,98,0,1
30054,5,3,1,1,1,1,1,4,1,1,14,98,0,1
30055,1,3,1,1,1,1,1,3,1,1,14,98,0,1
30056,2,3,1,1,1,1,1,2,1,1,14,98,0,1
30057,3,3,1,1,1,1,2,6,1,1,14,98,0,1
30058,5,3,1,1,1,1,1,10,1,1,14,98,0,1
30059,1,3,1,1,1,1,1,4,1,1,14,98,0,1
30060,2,3,1,1,1,1,1,3,1,1,14,98,0,1
30061,1,3,1,1,1,1,1,5,2,2,14,120,0,1
30062,2,3,1,1,1,1,1,5,1,1,14,120,0,1
30063,3,3,1,1,1,1,1,5,1,1,14,120,0,1
30064,4,3,1,1,1,1,2,1,1,1,14,120,0,1
30065,5,3,1,1,1,1,1,4,1,1,14,120,0,1
30066,1,3,1,1,1,1,1,1,1,1,14,120,0,1
30067,2,3,1,1,1,1,1,4,1,1,14,120,0,1
30068,3,3,1,1,1,1,2,2,2,2,14,120,0,1
30069,4,3,1,1,1,1,1,1,1,1,14,120,0,1
30070,3,3,1,1,1,1,1,5,1,1,14,120,0,1
30071,1,2,1,1,1,1,1,3,1,1,14,120,0,1
30072,2,3,1,1,1,1,2,2,1,1,14,120,0,1
30073,3,3,1,1,1,1,1,4,1,1,14,120,0,1
30074,4,2,1,1,1,1,1,4,1,1,14,120,0,1
30075,5,3,1,1,1,1,2,6,1,1,14,120,0,1
30076,2,3,1,1,1,1,1,1,1,1,14,120,0,1
30077,3,2,1,1,1,1,1,5,1,1,14,120,0,1
30078,4,3,1,1,1,1,1,8,1,1,14,120,0,1
30079,5,3,1,1,1,1,1,6,1,1,14,120,0,1
30080,1,3,1,1,1,1,1,1,1,1,14,120,0,1
30081,5,3,1,1,1,1,1,7,1,1,14,120,0,1
30082,1,3,1,1,1,1,2,1,1,1,14,120,0,1
30083,2,3,1,1,1,1,1,5,1,1,14,120,0,1
30084,3,3,1,1,1,1,1,4,1,1,14,120,0,1
30085,4,3,1,1,1,1,1,3,1,1,14,120,0,1
30086,5,3,1,1,1,1,1,3,1,1,14,120,0,1
30087,1,3,1,1,1,1,1,4,1,1,14,120,0,1
30088,2,2,1,1,1,1,1,5,1,1,14,120,0,1
30089,4,3,1,1,1,1,1,3,1,1,14,120,0,1
30090,1,3,1,1,1,1,1,3,1,1,14,120,0,1
30091,2,3,1,1,1,1,1,5,1,1,14,120,0,1
30092,3,2,1,1,1,1,1,7,1,1,14,120,0,1
30093,4,3,1,1,1,1,1,9,1,1,14,120,0,1
30094,5,2,1,1,1,1,2,4,1,1,14,120,0,1
30095,1,3,1,1,1,1,1,2,1,1,14,120,0,1
30096,5,2,1,1,1,1,2,4,1,1,14,67,0,1
30097,1,3,1,1,1,1,1,5,1,1,14,67,0,1
30098,2,2,1,1,1,1,1,4,1,1,14,67,0,1
30099,4,3,1,1,1,1,1,2,1,1,14,67,0,1
30100,5,2,1,1,1,1,1,1,1,1,14,67,0,1
30101,1,3,1,1,1,1,1,4,1,1,14,67,0,1
30102,2,2,1,1,1,1,1,4,1,1,14,67,0,1
30103,3,2,2,1,1,1,2,4,1,1,14,67,0,1
30104,4,2,1,1,1,1,2,2,1,1,14,67,0,1
30105,5,3,1,1,1,2,2,1,1,1,14,67,0,1
30106,1,2,1,1,1,1,2,3,1,1,14,67,0,1
30107,2,2,1,1,1,1,1,5,1,1,14,67,0,1
30108,3,2,1,1,1,1,1,4,1,1,14,67,0,1
30109,4,2,1,1,1,1,1,2,1,1,14,67,0,1
30110,5,2,1,1,1,1,2,2,1,1,14,67,0,1
30111,1,3,1,1,1,1,2,2,1,1,14,67,0,1
30112,3,3,1,1,1,2,1,4,1,1,14,67,0,1
30113,5,2,1,1,1,1,1,3,1,1,14,67,0,1
30114,1,3,1,1,1,1,1,3,1,1,14,67,0,1
30115,2,3,1,1,1,1,1,8,1,1,14,67,0,1
30116,3,3,1,1,1,1,1,1,1,1,14,67,0,1
30117,4,3,1,1,1,1,1,6,1,1,14,67,0,1
30118,5,3,1,1,1,1,1,1,1,1,14,67,0,1
30119,1,3,1,1,1,1,1,4,1,1,14,67,0,1
30120,2,3,1,1,1,1,1,4,1,1,14,67,0,1
30121,3,2,1,1,1,1,1,5,1,1,14,67,0,1
30122,4,2,1,1,1,1,2,8,1,1,14,67,0,1
30123,5,3,1,1,1,1,1,6,1,1,14,67,0,1
30124,1,3,1,1,1,1,1,1,1,1,14,67,0,1
30125,3,3,1,1,1,1,1,6,1,1,14,67,0,1
30126,4,2,1,1,1,1,1,5,1,1,14,67,0,1
30127,5,3,1,1,1,1,1,4,1,1,14,67,0,1
30128,2,3,1,1,1,1,1,3,1,1,14,67,0,1
30129,4,3,1,1,1,1,1,2,1,1,14,67,0,1
30130,5,3,1,1,1,1,1,3,1,1,14,67,0,1
30131,1,2,2,1,1,1,1,3,1,1,14,67,0,1
30132,2,3,1,1,1,1,1,2,1,1,14,67,0,1
30133,3,3,1,1,1,1,2,4,1,1,14,67,0,1
30134,5,3,1,1,1,1,1,4,1,1,14,98,0,1
30135,2,3,1,1,1,1,1,4,1,1,14,98,0,1
30136,3,3,1,1,1,1,1,3,1,1,14,98,0,1
30137,4,3,1,1,1,1,1,5,1,1,14,98,0,1
30138,5,3,1,1,1,1,1,2,1,1,14,98,0,1
30139,1,3,1,1,1,1,1,3,1,1,14,98,0,1
30140,2,3,1,1,1,1,1,7,1,1,14,98,0,1
30141,3,3,1,1,1,1,1,4,1,1,14,98,0,1
30142,4,3,1,1,1,1,2,1,1,1,14,98,0,1
30143,5,2,1,1,1,1,1,7,1,1,14,98,0,1
30144,1,3,1,1,1,1,1,4,1,1,14,98,0,1
30145,2,3,1,1,1,1,1,2,1,1,14,98,0,1
30146,3,2,1,1,1,1,1,4,1,1,14,98,0,1
30147,4,2,1,1,1,1,1,2,1,1,14,98,0,1
30148,5,2,1,1,1,1,2,1,1,1,14,98,0,1
30149,1,2,1,1,1,1,1,5,1,1,14,98,0,1
30150,2,2,1,1,1,1,1,10,2,2,14,98,0,1
30151,3,3,1,1,1,1,1,7,1,1,14,98,0,1
30152,4,3,1,1,1,1,1,4,1,1,14,98,0,1
30153,1,3,1,1,1,1,2,5,1,1,14,98,0,1
30154,2,2,1,1,1,2,1,2,1,1,14,98,0,1
30155,1,3,1,1,1,1,1,2,1,1,14,98,0,1
30156,2,3,1,1,1,1,1,4,1,1,14,98,0,1
30157,4,3,1,1,1,1,1,3,1,1,14,98,0,1
30158,2,3,1,1,1,1,1,2,1,1,14,98,0,1
30159,3,3,1,1,1,1,1,6,1,1,14,98,0,1
30160,4,1,1,1,1,1,1,4,1,1,14,98,0,1
30161,2,3,1,1,1,1,1,4,1,1,14,98,0,1
30162,3,3,1,1,1,1,1,5,1,1,14,98,0,1
30163,4,3,1,1,1,1,1,5,1,1,14,98,0,1
30164,1,3,1,1,1,1,1,6,1,1,14,120,0,1
30165,3,3,1,1,1,1,1,2,1,1,14,120,0,1
30166,4,3,1,1,1,1,1,14,1,1,14,120,0,1
30167,2,3,1,1,1,1,1,3,1,1,14,120,0,1
30168,3,2,1,1,1,2,2,2,1,1,14,120,0,1
30169,4,3,1,1,1,1,2,3,1,1,14,120,0,1
30170,5,3,1,1,1,2,1,2,1,1,14,120,0,1
30171,1,3,1,1,1,1,1,3,1,1,14,120,0,1
30172,3,3,1,1,1,1,1,6,1,1,14,120,0,1
30173,4,3,1,1,1,1,1,8,1,1,14,120,0,1
30174,5,3,1,1,1,2,2,1,1,1,14,120,0,1
30175,1,3,1,1,1,1,1,5,1,1,14,120,0,1
30176,2,3,1,1,1,1,1,2,1,1,14,120,0,1
30177,3,3,1,1,1,1,1,1,1,1,14,120,0,1
